,longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value
14560,-122.16,38.07,14.0,6360.0,1236.0,2876.0,1127.0,4.5321,190300.0
14566,-122.16,37.83,16.0,4596.0,705.0,1480.0,650.0,7.52,370200.0
14587,-122.16,37.72,10.0,2229.0,601.0,877.0,485.0,3.3431,137500.0
14600,-122.16,37.45,19.0,2207.0,810.0,1304.0,775.0,2.1406,402500.0
14608,-122.17,38.08,7.0,18392.0,2782.0,8276.0,2742.0,6.4232,229200.0
14609,-122.17,38.07,15.0,2125.0,278.0,857.0,272.0,6.4599,219700.0
14610,-122.17,38.06,16.0,3515.0,626.0,1764.0,626.0,4.4397,187100.0
14640,-122.17,37.72,5.0,1692.0,398.0,814.0,328.0,3.663,158300.0
14655,-122.18,38.49,15.0,1743.0,366.0,655.0,264.0,3.3393,146900.0
14657,-122.18,38.29,18.0,1953.0,265.0,658.0,270.0,8.0113,393000.0
14658,-122.18,38.17,7.0,4093.0,651.0,2228.0,646.0,5.2523,161300.0
14659,-122.18,38.07,10.0,4976.0,849.0,2089.0,803.0,5.3288,201800.0
14662,-122.18,37.89,18.0,4845.0,735.0,1634.0,734.0,8.1489,499000.0
14695,-122.18,37.68,5.0,2087.0,407.0,840.0,401.0,5.4858,187800.0
14708,-122.19,38.13,5.0,7854.0,1446.0,4361.0,1395.0,4.9504,214800.0
14709,-122.19,38.09,8.0,614.0,118.0,278.0,115.0,6.3735,166300.0
14711,-122.19,37.84,18.0,1617.0,210.0,533.0,194.0,11.6017,392600.0
14741,-122.19,37.75,19.0,2207.0,565.0,1481.0,520.0,1.3194,81400.0
14747,-122.19,37.45,18.0,1636.0,414.0,853.0,439.0,5.1032,464600.0
14755,-122.2,38.09,18.0,6860.0,1079.0,3205.0,1058.0,5.2957,171900.0
14757,-122.2,37.96,9.0,6306.0,962.0,2581.0,911.0,6.7741,310700.0
14797,-122.2,37.35,17.0,3095.0,442.0,1173.0,424.0,13.2986,500001.0
14800,-122.21,38.41,12.0,4270.0,654.0,1624.0,598.0,5.5266,331300.0
14806,-122.21,38.02,15.0,2150.0,327.0,1094.0,324.0,6.0224,198500.0
14831,-122.21,37.52,18.0,2962.0,945.0,1639.0,851.0,2.7399,87500.0
14847,-122.22,38.15,7.0,5129.0,820.0,2824.0,738.0,5.5138,171100.0
14848,-122.22,38.12,15.0,14125.0,2344.0,6456.0,2147.0,5.1014,179500.0
14855,-122.22,38.07,4.0,15654.0,2394.0,7025.0,2168.0,5.8171,225200.0
14882,-122.22,37.46,13.0,2888.0,546.0,1182.0,504.0,6.0255,409300.0
14887,-122.23,40.63,16.0,1141.0,220.0,563.0,200.0,2.3287,130700.0
14888,-122.23,40.4,18.0,2102.0,377.0,1059.0,384.0,3.0556,95500.0
14889,-122.23,40.32,10.0,2336.0,426.0,1003.0,368.0,3.0833,81300.0
14890,-122.23,40.2,17.0,762.0,138.0,322.0,139.0,4.2917,128800.0
14893,-122.23,39.75,16.0,2026.0,396.0,1031.0,382.0,1.9375,73100.0
14894,-122.23,39.53,8.0,1268.0,336.0,1237.0,326.0,1.3708,125000.0
14941,-122.23,37.49,11.0,840.0,329.0,1338.0,345.0,2.3333,241700.0
14949,-122.23,37.42,16.0,1945.0,320.0,512.0,300.0,7.4542,500001.0
14957,-122.24,38.14,15.0,8479.0,1759.0,5008.0,1646.0,3.724,131600.0
14964,-122.24,38.07,13.0,5451.0,1194.0,2957.0,1081.0,2.6098,162500.0
15001,-122.24,37.72,5.0,18634.0,2885.0,7427.0,2718.0,7.611,350700.0
15003,-122.24,37.49,19.0,322.0,112.0,191.0,102.0,2.5833,500001.0
15013,-122.25,40.66,15.0,2771.0,546.0,1423.0,505.0,3.6413,108500.0
15014,-122.25,40.6,16.0,2753.0,494.0,1414.0,459.0,3.8323,128300.0
15015,-122.25,40.42,17.0,1429.0,265.0,692.0,245.0,2.8611,98700.0
15018,-122.25,39.79,16.0,2127.0,412.0,1104.0,369.0,3.0469,72200.0
15030,-122.25,38.03,15.0,3338.0,532.0,1834.0,520.0,5.6293,197600.0
15031,-122.25,38.0,16.0,2978.0,411.0,1531.0,400.0,6.5006,237700.0
15077,-122.25,37.56,19.0,7976.0,1406.0,3437.0,1338.0,5.6396,430300.0
15078,-122.25,37.53,16.0,4428.0,664.0,1677.0,623.0,7.6864,422500.0
15079,-122.25,37.52,14.0,1472.0,291.0,876.0,292.0,4.3594,366000.0
15092,-122.26,40.58,14.0,2539.0,466.0,1271.0,438.0,3.9762,138500.0
15097,-122.26,38.29,10.0,969.0,160.0,482.0,180.0,6.5799,218100.0
15100,-122.26,38.15,16.0,3921.0,727.0,2830.0,680.0,4.5053,123700.0
15111,-122.26,38.0,6.0,678.0,104.0,318.0,91.0,5.2375,246400.0
15112,-122.26,38.0,5.0,6265.0,908.0,3326.0,872.0,6.2073,272900.0
15113,-122.26,38.0,14.0,2338.0,391.0,1003.0,398.0,4.2269,170500.0
15156,-122.26,37.55,17.0,1321.0,425.0,683.0,408.0,4.7045,500001.0
15157,-122.26,37.54,5.0,3264.0,442.0,1607.0,453.0,9.1415,500001.0
15158,-122.26,37.54,5.0,1649.0,388.0,779.0,376.0,6.9635,417300.0
15159,-122.26,37.54,16.0,2118.0,333.0,770.0,318.0,7.2477,376000.0
15160,-122.26,37.54,13.0,1422.0,295.0,395.0,195.0,5.3247,327800.0
15161,-122.26,37.53,4.0,5233.0,1109.0,1690.0,907.0,6.2007,311800.0
15169,-122.26,37.45,17.0,2742.0,441.0,986.0,421.0,5.9285,496000.0
15171,-122.27,40.53,17.0,2255.0,416.0,1171.0,411.0,2.875,129800.0
15172,-122.27,40.46,14.0,2633.0,530.0,1324.0,513.0,2.2768,78600.0
15173,-122.27,38.68,18.0,742.0,142.0,343.0,119.0,3.1563,98400.0
15182,-122.27,38.0,15.0,1216.0,166.0,572.0,178.0,5.8418,240300.0
15183,-122.27,38.0,12.0,1592.0,242.0,969.0,233.0,6.1576,248700.0
15184,-122.27,37.99,16.0,4921.0,737.0,2312.0,725.0,5.8899,243200.0
15186,-122.27,37.97,10.0,15259.0,2275.0,7266.0,2338.0,6.0666,272400.0
15229,-122.27,37.81,10.0,875.0,348.0,546.0,330.0,0.76,162500.0
15234,-122.27,37.78,13.0,2020.0,535.0,959.0,486.0,5.2601,292700.0
15242,-122.27,37.56,5.0,4921.0,1179.0,1810.0,1073.0,5.6936,322200.0
15243,-122.27,37.56,17.0,3211.0,847.0,1553.0,812.0,4.9434,292100.0
15244,-122.27,37.55,16.0,4789.0,816.0,1840.0,763.0,6.7474,338200.0
15245,-122.27,37.55,15.0,1958.0,282.0,811.0,284.0,8.1221,483300.0
15246,-122.27,37.54,5.0,2140.0,420.0,990.0,394.0,6.035,438800.0
15247,-122.27,37.54,16.0,3913.0,565.0,1752.0,557.0,7.3644,419700.0
15255,-122.28,41.38,15.0,5266.0,1031.0,2147.0,885.0,2.8036,110100.0
15257,-122.28,38.32,12.0,4609.0,1005.0,2293.0,960.0,3.4543,194500.0
15307,-122.28,37.81,19.0,1207.0,243.0,721.0,207.0,1.1111,108300.0
15308,-122.28,37.81,17.0,924.0,289.0,609.0,289.0,1.5,162500.0
15313,-122.28,37.55,17.0,4199.0,629.0,2020.0,630.0,6.1228,375700.0
15318,-122.28,37.53,15.0,5417.0,1199.0,2593.0,1098.0,4.8047,438000.0
15329,-122.29,40.39,17.0,1682.0,332.0,887.0,316.0,1.8438,76400.0
15337,-122.29,38.19,13.0,7065.0,1259.0,3864.0,1221.0,4.7472,148600.0
15338,-122.29,38.0,16.0,4986.0,1081.0,2805.0,1016.0,4.025,173200.0
15383,-122.29,37.48,15.0,5480.0,892.0,2009.0,831.0,7.4678,500001.0
15385,-122.3,41.32,13.0,2300.0,513.0,1151.0,488.0,2.1571,81500.0
15387,-122.3,40.58,19.0,1043.0,204.0,505.0,183.0,1.6033,98800.0
15389,-122.3,38.33,15.0,4741.0,956.0,2043.0,856.0,4.1862,183600.0
15397,-122.3,38.27,4.0,1051.0,263.0,455.0,248.0,3.6389,130200.0
15398,-122.3,38.25,18.0,3548.0,880.0,1476.0,699.0,3.7188,163400.0
15410,-122.3,37.9,15.0,5083.0,1212.0,2420.0,1146.0,4.5824,256100.0
15415,-122.3,37.87,10.0,503.0,118.0,228.0,100.0,2.1705,150000.0
15417,-122.3,37.84,14.0,7355.0,2408.0,3100.0,2051.0,4.0018,143800.0
15434,-122.31,40.89,18.0,754.0,161.0,247.0,107.0,2.2583,78800.0
15435,-122.31,40.65,11.0,3664.0,647.0,1686.0,613.0,2.9338,141600.0
15436,-122.31,40.55,11.0,13714.0,2302.0,6511.0,2267.0,3.5522,100100.0
15437,-122.31,40.49,18.0,4026.0,718.0,1731.0,705.0,3.35,118400.0
15441,-122.31,38.34,19.0,4187.0,684.0,1827.0,605.0,4.5293,210400.0
15478,-122.32,40.71,18.0,2879.0,578.0,1399.0,586.0,2.4036,105400.0
15479,-122.32,40.58,2.0,1937.0,350.0,756.0,274.0,3.0,114200.0
15480,-122.32,40.57,15.0,2524.0,449.0,1374.0,467.0,3.3816,93800.0
15483,-122.32,38.32,19.0,2922.0,417.0,1221.0,442.0,5.8002,238700.0
15485,-122.32,38.12,12.0,5382.0,928.0,3928.0,921.0,5.3785,150600.0
15486,-122.32,38.06,4.0,7999.0,1611.0,3596.0,1396.0,5.0969,174200.0
15507,-122.32,37.56,9.0,1150.0,287.0,377.0,243.0,3.8317,237500.0
15515,-122.32,37.52,17.0,6645.0,1034.0,2557.0,1032.0,6.3892,480800.0
15517,-122.33,40.6,5.0,6383.0,1206.0,2965.0,1141.0,3.8103,111100.0
15518,-122.33,40.57,16.0,2777.0,503.0,1432.0,500.0,2.5592,75900.0
15521,-122.33,39.1,10.0,266.0,62.0,154.0,49.0,2.25,75000.0
15524,-122.33,38.33,15.0,3193.0,468.0,1303.0,426.0,5.3017,202600.0
15525,-122.33,38.31,14.0,6778.0,947.0,2768.0,1014.0,6.1953,258900.0
15526,-122.33,38.29,14.0,3541.0,499.0,1577.0,459.0,5.3351,269900.0
15529,-122.33,37.99,4.0,3999.0,1079.0,1591.0,887.0,3.911,112500.0
15530,-122.33,37.98,3.0,2850.0,544.0,1024.0,515.0,6.0115,175000.0
15552,-122.33,37.53,18.0,4493.0,760.0,1784.0,725.0,6.7042,413000.0
15555,-122.34,40.63,10.0,2183.0,369.0,1061.0,325.0,3.6853,151600.0
15556,-122.34,40.58,7.0,4843.0,992.0,2223.0,932.0,3.0549,101700.0
15559,-122.34,40.51,16.0,2247.0,502.0,1206.0,463.0,1.9946,119200.0
15560,-122.34,40.32,12.0,3848.0,689.0,2008.0,683.0,2.6352,92200.0
15564,-122.34,37.96,15.0,6487.0,1717.0,3408.0,1560.0,2.1991,133300.0
15591,-122.35,40.54,17.0,2280.0,453.0,976.0,434.0,2.71,97800.0
15592,-122.35,40.25,10.0,1621.0,318.0,866.0,283.0,3.5,104300.0
15593,-122.35,38.3,18.0,3735.0,557.0,1504.0,521.0,5.6304,243100.0
15606,-122.35,37.93,19.0,1334.0,366.0,1048.0,316.0,1.7865,88000.0
15607,-122.35,37.91,4.0,2851.0,798.0,1285.0,712.0,4.2895,186800.0
15616,-122.36,40.66,17.0,2786.0,559.0,1528.0,517.0,2.0119,75800.0
15617,-122.36,40.62,11.0,3896.0,886.0,1902.0,843.0,2.2905,94200.0
15618,-122.36,40.58,17.0,1220.0,275.0,800.0,261.0,1.9181,118800.0
15623,-122.36,38.4,16.0,2716.0,546.0,898.0,500.0,2.2536,201200.0
15645,-122.37,40.6,7.0,5178.0,1336.0,2557.0,1283.0,2.4079,111400.0
15648,-122.37,40.45,18.0,1748.0,337.0,921.0,327.0,3.3315,85400.0
15649,-122.37,40.39,12.0,3783.0,702.0,1970.0,639.0,3.3005,98500.0
15663,-122.38,41.54,14.0,4453.0,797.0,1817.0,685.0,2.7468,81100.0
15667,-122.38,40.61,14.0,4773.0,1133.0,2101.0,1072.0,1.7227,105000.0
15674,-122.38,37.91,18.0,3507.0,711.0,1224.0,676.0,5.0524,269800.0
15678,-122.38,37.73,18.0,4037.0,990.0,2722.0,834.0,1.4282,140400.0
15688,-122.39,40.64,13.0,3604.0,704.0,1598.0,670.0,2.4141,78700.0
15697,-122.39,37.78,5.0,1405.0,515.0,725.0,392.0,3.6037,187500.0
15715,-122.4,40.62,9.0,4794.0,889.0,2162.0,865.0,3.1439,103100.0
15724,-122.4,37.81,12.0,1349.0,349.0,536.0,334.0,7.7852,250000.0
15791,-122.41,37.75,9.0,1282.0,334.0,1176.0,305.0,2.6538,206300.0
15829,-122.42,40.57,10.0,7949.0,1309.0,3176.0,1163.0,4.1099,120100.0
15830,-122.42,40.32,16.0,1978.0,375.0,961.0,333.0,2.6827,83900.0
15831,-122.42,38.31,18.0,1479.0,246.0,550.0,217.0,4.7356,333300.0
15853,-122.42,37.78,17.0,1257.0,339.0,1093.0,384.0,1.8438,72500.0
15902,-122.42,37.61,17.0,1040.0,432.0,669.0,405.0,4.1513,137500.0
15903,-122.43,40.66,15.0,2532.0,458.0,1183.0,450.0,2.5417,92200.0
15923,-122.43,37.78,2.0,1205.0,468.0,577.0,363.0,3.6437,275000.0
15924,-122.43,37.78,17.0,2728.0,908.0,1670.0,893.0,1.077,115000.0
15925,-122.43,37.78,10.0,2380.0,843.0,1245.0,789.0,1.3062,220000.0
15964,-122.43,37.7,19.0,1733.0,354.0,959.0,348.0,4.7708,281700.0
15971,-122.43,37.43,17.0,11999.0,2249.0,5467.0,1989.0,4.8405,354300.0
15973,-122.44,38.03,13.0,4284.0,1042.0,2146.0,937.0,4.1289,179200.0
16002,-122.44,37.78,16.0,883.0,236.0,601.0,219.0,2.151,146900.0
16037,-122.44,37.7,6.0,3523.0,664.0,1705.0,608.0,4.9318,258100.0
16042,-122.44,37.52,16.0,7077.0,1179.0,3502.0,1148.0,5.9919,345100.0
16044,-122.45,40.56,17.0,1712.0,307.0,963.0,329.0,3.9375,148700.0
16046,-122.45,38.51,18.0,1297.0,337.0,610.0,312.0,1.9441,184400.0
16090,-122.45,37.7,16.0,6457.0,1336.0,4375.0,1231.0,5.1788,267000.0
16091,-122.45,37.69,17.0,2359.0,501.0,884.0,504.0,3.0625,87500.0
16097,-122.46,40.52,13.0,2085.0,322.0,1077.0,333.0,5.2149,146500.0
16100,-122.46,37.98,10.0,1325.0,189.0,427.0,162.0,12.0933,500001.0
16141,-122.46,37.66,15.0,6082.0,1284.0,3861.0,1198.0,5.4221,284700.0
16142,-122.46,37.65,16.0,8676.0,1633.0,5130.0,1574.0,4.8096,262000.0
16144,-122.46,37.64,17.0,3523.0,669.0,2150.0,666.0,4.5938,251200.0
16149,-122.47,38.51,18.0,2487.0,516.0,980.0,503.0,3.5506,187500.0
16150,-122.47,38.34,15.0,2411.0,446.0,1144.0,407.0,4.3472,261000.0
16151,-122.47,38.3,15.0,4885.0,988.0,2175.0,924.0,3.4031,209500.0
16152,-122.47,37.95,16.0,3769.0,839.0,1986.0,815.0,3.9712,187500.0
16194,-122.47,37.66,18.0,4172.0,806.0,3226.0,790.0,5.7535,297900.0
16197,-122.47,37.5,18.0,2297.0,416.0,1086.0,381.0,4.875,334600.0
16198,-122.48,38.9,10.0,304.0,63.0,161.0,61.0,2.1964,112500.0
16205,-122.48,38.31,19.0,2398.0,521.0,1266.0,471.0,2.7727,186800.0
16206,-122.48,38.3,17.0,2703.0,550.0,1241.0,515.0,2.652,171300.0
16207,-122.48,37.93,16.0,2947.0,802.0,1385.0,743.0,3.6731,318000.0
16244,-122.48,37.67,15.0,2897.0,728.0,2340.0,720.0,3.3906,303700.0
16245,-122.48,37.64,7.0,120.0,21.0,50.0,27.0,12.5,281000.0
16248,-122.49,41.43,19.0,3689.0,644.0,1544.0,566.0,3.125,76100.0
16249,-122.49,38.32,17.0,3308.0,720.0,1587.0,632.0,3.2727,176000.0
16251,-122.49,38.3,14.0,2844.0,602.0,1613.0,544.0,3.3571,193600.0
16253,-122.49,38.27,8.0,5092.0,988.0,1657.0,936.0,3.5625,213200.0
16298,-122.49,37.54,15.0,3456.0,545.0,1527.0,535.0,6.3256,368000.0
16300,-122.5,38.82,12.0,2394.0,443.0,877.0,341.0,2.5625,109200.0
16308,-122.5,37.87,17.0,4333.0,947.0,1650.0,919.0,6.3066,346100.0
16330,-122.5,37.51,11.0,749.0,137.0,355.0,124.0,8.2364,371800.0
16332,-122.51,38.17,8.0,5875.0,1115.0,2808.0,1029.0,3.6392,246300.0
16334,-122.51,38.0,17.0,2449.0,536.0,1157.0,543.0,3.9519,274200.0
16339,-122.51,37.91,2.0,647.0,136.0,203.0,118.0,6.641,310000.0
16345,-122.51,37.53,17.0,1574.0,262.0,672.0,241.0,7.2929,355800.0
16346,-122.52,38.99,16.0,975.0,219.0,337.0,155.0,1.6607,77800.0
16350,-122.52,38.27,18.0,2405.0,390.0,872.0,367.0,5.2155,248300.0
16355,-122.52,37.94,18.0,1804.0,284.0,600.0,241.0,5.9582,500001.0
16359,-122.52,37.9,16.0,1704.0,402.0,689.0,348.0,4.4239,267100.0
16360,-122.52,37.89,17.0,4363.0,1041.0,1640.0,989.0,3.9531,417600.0
16380,-122.53,37.5,19.0,4768.0,807.0,2199.0,805.0,6.1896,331100.0
16394,-122.54,37.72,17.0,2975.0,968.0,1453.0,828.0,3.527,318900.0
16397,-122.55,38.81,7.0,3639.0,637.0,1027.0,421.0,3.8831,132100.0
16400,-122.55,38.07,5.0,1495.0,235.0,555.0,201.0,6.7232,345000.0
16414,-122.56,38.09,17.0,9614.0,2123.0,4684.0,2060.0,4.1705,209800.0
16426,-122.57,38.58,18.0,2083.0,506.0,926.0,487.0,1.9925,225000.0
16427,-122.57,38.27,7.0,6508.0,1028.0,2902.0,1010.0,5.3707,250500.0
16437,-122.58,38.43,10.0,3597.0,661.0,1132.0,639.0,3.9375,269200.0
16439,-122.58,38.15,9.0,1302.0,177.0,682.0,190.0,7.5,423200.0
16440,-122.58,38.12,13.0,5027.0,871.0,1912.0,770.0,4.9286,309500.0
16443,-122.59,38.78,15.0,764.0,145.0,366.0,143.0,3.375,103100.0
16444,-122.59,38.58,18.0,3753.0,752.0,1454.0,668.0,3.7585,185700.0
16446,-122.59,38.44,14.0,1665.0,390.0,505.0,348.0,3.183,201200.0
16452,-122.6,38.48,17.0,1528.0,264.0,606.0,251.0,6.6004,341500.0
16453,-122.6,38.24,16.0,1410.0,209.0,741.0,229.0,4.725,204500.0
16455,-122.6,38.11,19.0,1752.0,328.0,873.0,336.0,3.8068,201600.0
16458,-122.61,38.93,14.0,231.0,36.0,108.0,31.0,4.3897,71300.0
16459,-122.61,38.42,13.0,7731.0,1360.0,2543.0,1249.0,4.6957,259800.0
16460,-122.61,38.26,17.0,2864.0,487.0,1482.0,547.0,4.6833,215200.0
16461,-122.61,38.25,18.0,2915.0,418.0,1340.0,421.0,5.2452,204900.0
16463,-122.61,38.24,18.0,2933.0,481.0,1279.0,443.0,5.0849,188500.0
16464,-122.61,38.24,17.0,1728.0,271.0,897.0,284.0,3.4896,185900.0
16465,-122.61,38.23,18.0,2042.0,420.0,914.0,400.0,2.9871,193800.0
16466,-122.61,38.09,18.0,6205.0,821.0,2311.0,756.0,6.9081,368700.0
16474,-122.62,38.4,10.0,9772.0,1308.0,3741.0,1242.0,6.5261,324700.0
16479,-122.62,38.24,19.0,1687.0,253.0,893.0,257.0,6.204,201800.0
16480,-122.62,38.15,14.0,2259.0,341.0,1127.0,346.0,6.4092,334900.0
16485,-122.63,38.95,11.0,686.0,127.0,246.0,86.0,1.7083,77300.0
16487,-122.63,38.94,18.0,3844.0,969.0,1832.0,845.0,1.125,81800.0
16488,-122.63,38.5,19.0,2107.0,332.0,874.0,341.0,5.7819,265600.0
16489,-122.63,38.34,15.0,2153.0,345.0,979.0,335.0,5.1966,325400.0
16490,-122.63,38.26,7.0,7808.0,1390.0,3551.0,1392.0,4.6069,202300.0
16495,-122.63,38.22,17.0,2652.0,342.0,1199.0,350.0,5.565,267100.0
16502,-122.64,38.87,16.0,1177.0,240.0,519.0,199.0,1.5739,73500.0
16504,-122.64,38.48,19.0,3244.0,449.0,1174.0,454.0,5.8369,255700.0
16514,-122.65,38.99,16.0,4279.0,951.0,1596.0,666.0,1.8571,75900.0
16518,-122.65,38.46,14.0,2096.0,420.0,926.0,397.0,4.0647,187800.0
16520,-122.65,38.37,15.0,1848.0,280.0,786.0,282.0,5.7204,344100.0
16521,-122.65,38.27,9.0,4764.0,816.0,2077.0,755.0,5.1391,234500.0
16527,-122.66,40.52,13.0,3013.0,486.0,1361.0,515.0,4.5357,171200.0
16529,-122.66,39.02,16.0,3715.0,810.0,943.0,510.0,1.7446,109400.0
16531,-122.66,38.48,16.0,2724.0,593.0,1124.0,586.0,2.825,186200.0
16532,-122.66,38.48,16.0,2697.0,490.0,1462.0,515.0,4.2051,190300.0
16534,-122.66,38.46,14.0,2364.0,631.0,1300.0,625.0,2.6023,221100.0
16536,-122.66,38.44,17.0,5815.0,898.0,2614.0,887.0,4.3657,215900.0
16537,-122.66,38.42,14.0,5315.0,1037.0,2228.0,950.0,4.023,208400.0
16538,-122.66,38.27,16.0,1523.0,308.0,477.0,315.0,2.1696,75000.0
16540,-122.67,38.47,19.0,1848.0,428.0,1130.0,433.0,3.0568,190300.0
16541,-122.67,38.47,16.0,3452.0,791.0,1567.0,731.0,2.4722,194300.0
16544,-122.67,38.43,17.0,2007.0,400.0,895.0,403.0,3.2813,202700.0
16545,-122.67,38.43,17.0,1804.0,304.0,750.0,298.0,4.5588,196400.0
16546,-122.67,38.33,4.0,8072.0,1606.0,4323.0,1475.0,3.9518,220300.0
16552,-122.68,38.48,15.0,1575.0,262.0,716.0,259.0,5.3409,244600.0
16553,-122.68,38.46,19.0,4976.0,711.0,1926.0,625.0,7.3003,381300.0
16554,-122.68,38.46,17.0,3201.0,527.0,1244.0,495.0,4.7143,202900.0
16555,-122.68,38.46,15.0,1811.0,406.0,718.0,403.0,2.3929,141300.0
16557,-122.68,38.43,18.0,2723.0,529.0,1150.0,520.0,3.5885,191900.0
16561,-122.69,39.04,9.0,254.0,50.0,66.0,29.0,2.7639,112500.0
16563,-122.69,38.94,9.0,1245.0,234.0,517.0,187.0,3.125,93400.0
16564,-122.69,38.51,18.0,3364.0,501.0,1442.0,506.0,6.6854,313000.0
16568,-122.69,38.37,8.0,6322.0,1001.0,2969.0,1043.0,4.8233,214000.0
16569,-122.69,38.36,6.0,5496.0,1374.0,2502.0,1189.0,2.4827,177500.0
16570,-122.69,38.35,16.0,1689.0,254.0,921.0,270.0,4.4444,191800.0
16571,-122.69,38.34,16.0,1683.0,341.0,880.0,327.0,3.2857,160200.0
16572,-122.69,38.34,15.0,3091.0,697.0,1602.0,682.0,4.0071,135500.0
16573,-122.69,38.34,12.0,3876.0,782.0,2146.0,764.0,4.0844,165400.0
16574,-122.69,38.32,15.0,2536.0,414.0,1400.0,426.0,5.6613,172400.0
16577,-122.7,39.0,18.0,793.0,148.0,186.0,59.0,2.3125,162500.0
16578,-122.7,38.99,18.0,1177.0,224.0,181.0,105.0,2.3558,134700.0
16587,-122.7,38.39,16.0,4922.0,1211.0,2557.0,1088.0,2.0915,168100.0
16588,-122.7,38.36,11.0,5817.0,878.0,2538.0,876.0,4.221,227100.0
16589,-122.7,38.35,16.0,1328.0,187.0,607.0,197.0,5.0366,257800.0
16590,-122.7,38.35,14.0,2313.0,411.0,954.0,397.0,3.7813,146500.0
16591,-122.7,38.34,19.0,2987.0,676.0,1782.0,688.0,2.8261,154500.0
16594,-122.7,38.31,14.0,3155.0,580.0,1208.0,501.0,4.1964,258100.0
16598,-122.71,38.5,15.0,5645.0,830.0,2324.0,769.0,6.6104,330900.0
16611,-122.71,38.4,17.0,1690.0,464.0,833.0,445.0,1.439,140600.0
16612,-122.71,38.37,16.0,2355.0,345.0,1014.0,348.0,5.6018,253000.0
16613,-122.71,38.35,11.0,2242.0,699.0,1203.0,642.0,2.3464,104200.0
16616,-122.71,38.33,13.0,4011.0,936.0,2064.0,914.0,3.6953,157600.0
16619,-122.72,38.58,4.0,7042.0,1100.0,2936.0,1043.0,5.0555,240800.0
16629,-122.72,38.35,16.0,3049.0,609.0,1675.0,618.0,2.4117,162500.0
16631,-122.73,41.76,19.0,2200.0,414.0,950.0,367.0,2.5357,94200.0
16633,-122.73,38.47,16.0,1834.0,391.0,994.0,390.0,3.7266,156500.0
16634,-122.73,38.46,14.0,2324.0,754.0,1026.0,677.0,1.722,150000.0
16638,-122.73,38.43,15.0,3265.0,690.0,1629.0,629.0,3.7132,167600.0
16644,-122.74,38.83,12.0,4515.0,909.0,1554.0,528.0,3.3531,90800.0
16645,-122.74,38.47,16.0,1426.0,287.0,525.0,260.0,3.0714,161700.0
16647,-122.74,38.45,17.0,3064.0,588.0,1704.0,590.0,3.9329,170900.0
16649,-122.74,38.44,17.0,2287.0,497.0,1240.0,493.0,3.5845,164300.0
16650,-122.74,38.43,11.0,4670.0,1007.0,2430.0,962.0,3.0341,142300.0
16652,-122.75,38.54,6.0,6719.0,1016.0,2699.0,997.0,5.4886,254200.0
16653,-122.75,38.5,16.0,4196.0,638.0,1713.0,615.0,5.449,252100.0
16654,-122.75,38.46,16.0,2653.0,606.0,1693.0,586.0,2.6384,146900.0
16655,-122.75,38.46,13.0,4323.0,1020.0,2566.0,728.0,3.0147,142800.0
16657,-122.75,38.41,17.0,3150.0,588.0,1857.0,610.0,3.9688,165000.0
16659,-122.76,38.52,6.0,2073.0,388.0,826.0,375.0,3.055,224100.0
16660,-122.76,38.46,14.0,4794.0,767.0,2252.0,768.0,4.2061,213100.0
16661,-122.76,38.45,8.0,5823.0,1104.0,2864.0,1041.0,3.6292,183600.0
16662,-122.76,38.44,14.0,4376.0,797.0,1809.0,746.0,3.8244,180000.0
16663,-122.76,38.44,11.0,2895.0,524.0,1633.0,534.0,4.7283,170200.0
16669,-122.78,39.05,15.0,1601.0,323.0,661.0,269.0,2.6181,108900.0
16670,-122.78,38.53,9.0,3659.0,652.0,1889.0,632.0,4.2716,250800.0
16672,-122.78,38.44,14.0,4143.0,656.0,1569.0,629.0,3.9766,345300.0
16675,-122.79,40.75,17.0,3851.0,818.0,1352.0,560.0,2.125,71700.0
16678,-122.79,38.5,18.0,4839.0,918.0,2755.0,841.0,3.75,248300.0
16679,-122.79,38.48,7.0,6837.0,1417.0,3468.0,1405.0,3.1662,191000.0
16680,-122.79,38.42,9.0,4967.0,885.0,2581.0,915.0,5.038,185600.0
16685,-122.81,40.93,16.0,2050.0,471.0,588.0,195.0,2.7083,88900.0
16686,-122.81,38.54,12.0,2289.0,611.0,919.0,540.0,1.1553,139300.0
16688,-122.81,38.36,18.0,2399.0,389.0,1131.0,391.0,5.2769,293900.0
16689,-122.81,38.08,19.0,1615.0,366.0,815.0,337.0,3.4609,238800.0
16692,-122.82,38.55,8.0,6190.0,1088.0,2967.0,1000.0,3.8616,195100.0
16702,-122.83,38.99,15.0,289.0,49.0,191.0,54.0,1.6833,113900.0
16703,-122.83,38.98,17.0,1383.0,347.0,719.0,296.0,1.6164,77800.0
16704,-122.83,38.96,15.0,1318.0,296.0,567.0,276.0,1.8692,93800.0
16705,-122.83,38.89,11.0,640.0,134.0,268.0,90.0,3.4514,100000.0
16706,-122.83,38.58,17.0,5199.0,1023.0,2036.0,890.0,3.2452,168800.0
16708,-122.83,38.39,19.0,1765.0,394.0,868.0,388.0,2.462,260300.0
16710,-122.84,38.41,19.0,2191.0,391.0,1065.0,404.0,4.125,204600.0
16711,-122.84,38.39,16.0,1688.0,292.0,793.0,280.0,4.4357,216900.0
16715,-122.85,38.37,16.0,1762.0,293.0,810.0,297.0,4.4437,305000.0
